edad;ingreso;antiguedad;num_productos;calificacion_crediticia;monto_prestamos;num_transacciones;banca_online;tiene_tarjeta;saldo_anterior;saldo_anual
25;40579.47994;1;5;785;14083.14745;47;1;0;7738.886077;38711.88839
45;43667.06662;13;3;607;39778.10137;8;0;1;3601.839606;38342.28507
18;57667.62124;2;3;775;54436.30102;47;0;1;14990.48777;32232.42034
31;85096.62346;1;1;655;13705.09456;22;1;1;14345.23209;38374.39708
21;20901.94269;11;5;717;28696.18467;16;0;1;21418.55872;17581.40543
50;23134.05976;12;4;813;14097.07662;9;0;0;7528.04383;10051.80174
19;37449.54847;10;2;792;4668.101951;43;0;1;13010.42937;19625.65925
54;39868.46343;1;5;694;4223.131965;1;0;0;8624.815809;25248.84544
41;49040.37564;10;1;755;35094.30702;16;1;1;9139.294558;14308.14982
35;31849.37237;0;2;640;21744.98966;44;0;1;9288.62151;28281.47414
24;89593.34885;0;2;587;40537.84596;10;0;1;8703.73426;17373.67348
24;42419.31246;11;4;500;32324.57549;20;0;0;10779.57336;21964.28423
59;94098.48747;11;3;771;16089.35989;12;0;0;20301.03194;50389.42925
59;68388.38285;14;1;693;33818.6672;27;1;0;35869.25959;50835.75748
20;31994.69192;12;1;636;45341.63506;15;0;0;13705.06478;22593.68923
29;88065.62395;0;3;691;18957.58942;26;0;0;8375.46096;13158.03268
60;31686.22926;8;2;829;59284.73527;28;1;0;3516.951414;31352.52712
18;35270.13848;3;4;716;19762.6135;44;0;0;8765.343804;7180.365354
48;75783.80559;14;5;544;46036.03018;37;0;0;12094.98545;21653.35001
41;23870.65006;10;1;673;34489.50818;25;0;1;4210.127591;11179.94112
54;32229.5032;11;2;786;56177.98458;1;0;0;11463.53809;22701.244
60;33467.50545;11;3;587;36322.15715;32;0;0;1384.144028;22277.70064
64;69505.77775;10;4;716;19807.65533;28;1;1;11756.86258;5938.212384
57;57431.95881;9;5;773;44624.01658;34;1;0;6391.198405;34338.19694
36;93812.15493;5;5;661;19376.02674;46;0;0;1084.036295;33057.59992
60;60077.45539;0;5;602;13512.44695;8;0;1;5508.13042;33284.36599
25;42387.56311;14;5;622;22803.71372;43;1;0;3280.73433;35267.66455
48;30833.7279;4;5;550;67052.12602;19;0;1;10874.56677;28520.65978
49;30272.36742;8;2;844;53406.73817;11;1;0;11683.84936;22603.94818
25;14076.01773;0;4;688;32869.23441;11;0;0;24408.25242;26264.5507
23;59956.66334;2;3;501;35525.8929;27;1;1;1333.987067;17118.23789
57;47536.09596;1;4;643;26802.10941;5;0;0;5251.22035;11364.5736
18;29807.40828;6;4;671;22187.51024;10;0;0;23571.9705;46108.90317
33;61148.08063;9;5;643;16123.89075;19;1;0;11727.90918;36083.93452
22;75760.51799;14;5;605;19945.11663;15;1;1;2095.125499;30795.32384
62;20426.44265;1;4;639;38340.32993;17;0;0;8694.853022;31371.80382
46;53970.72373;12;2;567;65742.95527;1;1;0;590.5283781;-3556.842564
27;60943.98546;4;1;841;61705.53182;34;0;1;14884.75723;30547.3517
38;42053.71382;13;3;638;13646.03618;42;0;0;8155.471792;24990.58049
18;54356.53695;4;1;513;15044.21584;16;1;0;5413.229019;30159.40894
29;52149.39962;0;3;584;24034.4573;8;0;0;21019.23038;27528.07367
64;62109.64506;1;5;742;52323.53426;44;0;0;6762.379975;37941.68213
59;28992.79727;8;5;539;11151.92624;48;1;1;14807.78712;35040.82529
30;51293.1653;12;1;514;31916.37079;32;0;0;3799.095076;5382.54414
37;138676.0975;12;3;723;25796.89474;31;0;1;8804.789135;33812.62897
38;13769.59324;2;3;771;13640.84123;33;0;0;11263.15444;24411.97174
60;55200.7216;7;3;842;31061.90933;6;0;0;7376.684206;42816.13598
60;101904.5484;7;1;766;73331.01686;25;1;0;6811.072234;20764.37678
25;33127.78274;9;1;670;19360.92035;40;1;1;29524.95485;41457.09038
37;41606.59881;12;5;778;31202.11696;1;1;1;968.6617087;34347.77881
20;60040.6936;13;2;758;20115.50996;36;0;0;12597.15381;16383.37968
61;32689.81531;0;5;514;56172.35143;29;1;0;7885.503123;23163.05265
31;30793.34346;0;5;502;21024.66309;47;1;0;3800.572758;44803.73778
53;65598.66215;1;4;649;17709.97873;42;1;1;13980.73782;42180.4052
50;61904.84157;7;1;615;8748.739831;48;0;0;6210.148759;15572.5558
57;76064.71065;5;2;642;13013.03098;45;1;0;758.7153266;26152.89652
31;64406.18619;10;2;570;40950.18402;49;1;0;7381.203901;36498.87496
20;124141.8601;10;1;587;51158.377;37;1;0;3216.295719;12125.39932
54;16749.01098;12;4;547;32429.60753;22;0;0;11507.314;37942.10474
46;35079.50804;8;3;795;47722.08211;2;1;1;3585.240393;22935.39523
61;45784.61381;3;1;669;31548.90939;49;0;1;14156.72546;45838.32445
43;59762.37301;7;2;715;62801.76985;34;1;1;15436.84975;31699.7646
25;55301.46855;0;1;507;27631.33598;12;0;1;36070.75262;41582.43624
60;41068.76155;10;2;779;26382.54629;40;0;0;4387.344665;17445.67237
35;20953.16766;8;2;810;43874.14812;42;0;1;7549.171201;12043.59954
54;61211.23332;4;5;602;16477.33362;24;1;1;7367.815892;44689.33487
34;32009.07717;3;3;710;45331.46474;23;1;1;10959.97834;30005.28373
30;16797.59563;1;1;524;20341.17246;41;1;1;16145.85708;26761.40628
21;32024.18409;12;2;827;13967.87109;43;0;0;6904.977578;13237.98936
52;69510.56203;13;5;834;24872.24236;5;0;1;11762.11861;45386.53063
18;70002.91666;1;5;555;51136.22879;37;1;0;6488.64649;18606.29996
51;60223.68492;1;5;552;24798.24799;8;1;0;7085.603724;29946.48002
52;41049.33029;10;2;839;36845.16411;32;1;1;7612.86453;13209.25148
58;47156.14273;11;2;546;57668.40623;6;0;0;9465.132814;29019.86498
52;20718.99789;7;5;768;62464.79174;10;0;0;16272.63061;35847.12509
26;35778.51527;2;2;755;13838.65643;10;0;1;18001.22699;36858.41371
35;27276.0152;14;4;571;21909.19161;25;1;0;26218.66399;44199.58159
26;77622.72251;11;1;557;36267.57539;38;1;0;507.2066833;41107.14202
51;63388.08088;5;5;690;24557.91962;37;0;1;7153.04401;44536.1092
48;94523.42924;0;5;693;25235.64331;32;0;1;10913.77131;15284.1508
56;24156.10987;6;2;731;35806.30267;27;0;0;9491.4432;14262.25878
29;11770.0602;1;3;547;5613.456606;27;0;1;22511.10866;38602.5521
23;52535.78725;14;3;725;35835.7661;27;0;1;10189.53382;39745.27911
56;58092.11307;7;1;771;18151.58126;17;1;1;8691.144576;48286.55946
27;35339.81019;13;2;789;51689.23423;27;1;1;5943.127121;33872.57168
53;51264.07867;11;3;845;43776.66002;38;1;1;17605.36673;44634.59784
25;60368.52953;1;5;547;14439.33355;3;1;1;3855.702249;25438.06444
63;48405.14253;6;4;557;24655.01531;32;0;1;18975.89261;56643.03785
61;65799.26237;3;2;674;45360.2278;28;0;1;945.1937541;22207.87254
20;13437.16784;0;1;712;45864.37773;40;1;0;9933.291348;12953.95362
48;54255.42925;7;1;692;17143.86556;37;0;0;12197.69147;22911.55716
64;44522.05391;13;5;619;16989.05446;22;0;0;2791.652482;42807.08868
32;36958.42807;14;4;737;36248.94394;3;1;1;17419.58671;45230.75733
52;77813.67984;12;1;500;48878.69454;46;0;1;8208.058641;36804.029
41;27163.77254;9;5;741;8822.816029;21;1;1;13070.37601;23823.45526
37;33034.44206;2;2;544;14859.36753;39;0;1;20265.9384;28811.80919
37;34528.54779;9;3;749;49447.30409;41;0;0;17130.52583;38129.61237
48;27153.23655;10;4;612;26264.90191;33;0;0;9659.022464;4163.286047
32;34804.81438;1;5;610;30916.54551;18;1;1;8565.358726;33313.43337
42;64512.8463;0;5;817;26645.35759;9;1;1;10941.27685;27260.04945
19;40423.40236;14;4;548;41085.42451;29;1;1;8639.365636;28972.55425
32;21508.13763;14;4;534;46652.75896;23;1;1;4284.997712;20818.80897
35;51332.12654;5;1;783;44449.73136;15;0;0;10824.58646;15355.9762
57;62709.89945;0;4;679;40772.00707;36;1;0;8078.235706;21782.51443
37;74450.02655;3;5;604;45557.68299;46;1;1;4884.707829;31746.04014
25;24234.49045;12;1;534;24295.52046;24;0;0;7232.195544;20341.61796
46;42364.74327;14;2;576;44382.10787;2;0;1;8697.716278;19262.29024
20;80915.31856;1;3;614;49879.74027;19;1;0;9820.656633;45360.06835
21;30648.6218;14;5;752;17318.55347;47;0;0;5532.578565;18339.01761
45;33056.95608;13;2;717;14918.03331;26;0;1;6708.509405;28963.8865
59;22603.63815;14;5;723;36156.99018;34;1;1;4476.920187;18254.1859
20;55314.66941;9;4;665;16353.44804;21;0;0;12532.72882;13341.16178
47;41539.57472;4;2;619;14427.83;22;0;0;9356.843791;17959.7376
56;87155.0951;14;2;552;24829.31358;33;0;1;10578.91252;31037.84837
53;46822.19399;4;5;676;23887.03411;29;0;1;10010.63714;26973.40778
33;45888.52353;11;4;588;6643.909999;8;0;1;3390.550986;29893.37481
59;53253.6328;5;3;681;22936.05695;29;0;1;1599.123944;23956.37523
20;52559.13335;12;3;692;31119.19259;30;0;1;8500.343115;32533.74631
26;81252.9686;12;1;552;22079.60359;28;1;1;3090.757612;23617.1302
20;66740.68659;13;2;801;26875.24187;33;1;0;5490.370402;19328.54866
41;45063.91555;6;3;725;33945.68359;0;0;0;5856.26973;14785.3151
57;55057.14404;1;3;683;26395.75587;11;1;1;3303.029079;34786.79179
23;65648.92734;0;2;526;19785.97132;46;0;1;6303.736993;15338.86451
41;61722.03602;13;4;740;38292.80945;27;1;1;13778.48023;50326.15909
60;26119.52678;6;5;719;38815.31667;16;1;0;1092.04819;40867.13099
35;40767.95577;11;1;824;10654.08782;40;0;0;3139.660266;17420.48288
41;36495.93005;8;5;570;3976.891732;46;1;1;13585.30535;25782.10216
36;75789.37668;13;2;778;32793.36757;32;0;0;5025.696635;22654.37903
35;59854.7449;9;2;698;38472.66032;4;0;1;3430.715656;35618.7481
27;40372.24777;7;3;621;33133.82964;29;0;0;8420.066248;34962.16067
18;34924.91268;1;1;512;37110.73238;36;1;1;8336.806603;25064.20806
61;19563.68856;7;4;669;20110.77427;6;0;1;7618.951958;28050.03427
61;32360.60845;5;4;738;17773.99818;8;1;0;5778.519224;26215.60571
58;20618.01902;10;1;597;19850.8718;41;0;0;14469.65389;9083.150129
64;60918.25464;6;5;529;9248.754845;35;1;0;10671.37539;23307.52676
37;37482.17277;2;4;728;38820.82902;13;0;0;5163.948774;41263.14107
55;39269.85751;1;2;630;23717.89998;20;1;1;6935.821759;43154.08114
30;54928.01993;5;4;715;27196.14504;22;0;0;8711.326951;37601.5381
32;52714.01674;8;4;552;17429.19055;43;0;0;3907.365569;29698.78261
63;16914.08469;1;3;654;20018.72735;40;0;1;6337.49889;22695.73106
55;62851.00336;6;2;821;36558.20733;33;0;1;10066.54647;25812.21536
39;24843.1856;2;2;614;21728.74562;1;1;1;2835.924143;36385.72659
58;42125.53262;2;2;632;39603.54386;32;1;0;11311.88373;32674.49425
40;107210.0577;4;4;507;13085.12301;48;0;0;11521.32796;26873.23034
37;24890.854;13;2;535;17653.86441;35;0;0;8081.770868;11732.58814
47;78775.75455;13;5;634;34487.34987;0;0;0;16888.86607;24911.78419
32;71653.05411;1;2;645;41554.81825;40;1;1;9852.136083;37031.21851
21;77731.90611;9;3;797;11083.48114;1;0;0;3409.165332;10138.67186
57;57421.05059;10;3;714;34599.77839;26;1;0;1276.953581;27667.16615
19;30292.31281;7;5;560;11921.3349;26;1;0;8244.51292;35333.163
47;74922.86091;6;1;627;32963.17888;38;1;0;6336.23307;27119.84164
59;59581.8433;2;3;622;11175.06772;37;1;1;1485.315839;41676.44604
62;103703.9133;0;3;634;20357.97758;30;0;1;10481.45895;13035.16236
53;100485.8727;1;2;561;38036.05266;13;0;0;7139.528563;20693.8938
26;34211.43748;4;3;744;34331.79935;8;0;0;2913.370981;12173.75435
48;44746.84849;5;5;776;86476.00191;15;1;0;3796.928541;25846.00455
57;59377.6613;4;1;741;16895.12358;46;1;0;13850.13681;45710.31629
23;52629.13682;2;1;739;21482.70504;7;1;1;1420.138423;1573.183514
41;41413.69151;10;5;532;84721.03869;21;0;1;10346.21056;35980.65408
44;69962.0213;13;2;750;66470.53389;29;1;1;8526.421722;35434.18396
63;107400.8903;11;5;787;30663.29801;8;1;1;17692.01487;47378.04645
33;21540.62437;4;1;689;15744.13708;13;1;1;8510.802228;18354.08315
55;31591.86462;1;3;690;8741.146992;5;1;1;20158.94118;38633.69123
34;89766.7411;9;5;583;10339.30895;42;1;1;30393.61152;52096.19376
40;48016.85557;0;4;828;21186.73094;29;0;0;1074.561587;31936.81668
42;43227.99318;14;4;589;43722.73971;32;0;1;2056.639461;31961.62195
46;44839.39153;11;1;516;37565.60587;3;1;1;7265.884028;31875.78439
34;58580.47991;2;3;563;28087.01155;1;0;0;5161.124097;22164.93397
32;19823.44007;1;3;840;34572.48755;8;1;1;38315.51523;53730.25658
54;71809.51587;14;3;797;34299.9059;13;0;1;20007.80151;49003.19651
56;34887.78901;4;3;547;29013.31094;26;0;1;5969.816551;38027.55867
30;52359.26397;11;3;709;27892.21575;7;0;0;6560.81838;40215.26925
18;52771.4405;7;1;619;44765.13615;16;1;1;6600.45127;26568.1813
58;94427.2887;13;1;823;25927.21439;26;1;0;1746.339317;44625.06793
63;70704.72904;1;4;815;4191.789998;13;1;0;6162.125094;33046.6317
43;64497.11364;13;5;597;12042.51934;40;1;0;27985.23366;54074.53754
24;59416.8332;8;2;778;62795.68659;37;1;0;15103.92184;26398.78952
50;93441.60726;13;5;658;69367.52754;17;0;0;9839.34288;39842.0252
49;71225.8764;2;3;812;12403.29795;15;0;0;6568.182439;23519.02555
45;30536.09286;1;1;787;52117.91435;23;0;0;13262.16571;43723.30256
42;48365.36234;8;3;684;22609.15383;19;0;0;7824.152527;27414.65793
50;90945.50008;14;5;580;13937.23429;48;1;1;13056.21304;35333.17609
31;71860.64658;10;4;785;40373.89733;21;0;1;17504.9515;61457.24929
38;35022.61018;12;2;835;15224.03575;46;0;0;2797.943802;26179.05164
52;61571.50977;0;3;606;3864.232502;29;1;0;8181.964708;20397.37975
42;42451.58514;8;5;587;21061.91735;27;0;0;2704.114651;24209.60665
62;39732.20049;1;2;616;24841.84788;7;0;1;5213.097299;23633.19524
64;55449.79682;2;3;648;44991.5139;30;0;0;9199.911499;29968.14346
44;43944.46106;2;1;656;37994.43971;43;0;1;7755.925183;45769.24303
45;87391.38167;11;3;777;68468.23022;2;0;0;11453.95324;17474.30652
19;25079.48461;1;1;807;29559.93761;13;1;1;18232.53964;22118.34301
64;65205.05798;6;2;732;11907.19903;0;1;1;4021.371477;28501.08221
63;36592.34484;9;5;710;43505.39858;5;1;1;16080.07962;46442.12797
55;66674.42667;7;1;658;23053.7387;17;0;0;9385.833472;31841.70113
53;47477.97737;12;1;843;21508.99748;39;0;0;8010.045397;32287.78206
39;49389.59982;3;1;597;17054.19733;20;1;1;7961.085403;31749.01682
27;75205.83363;4;1;666;19101.73509;40;0;1;8861.15311;25353.7334
34;54359.04884;8;4;550;51804.55015;41;1;1;8705.188272;42807.65683
51;41706.97902;6;1;763;2260.716986;47;1;1;3534.981114;32153.19425
18;112721.0487;5;4;572;13728.36659;20;1;1;9956.862902;32958.57759
33;32869.97389;12;3;580;7066.967532;32;0;1;2041.31323;36158.55615
48;53610.0061;6;5;668;47897.00893;32;0;1;22224.03475;58518.33806
46;45051.01032;12;4;763;42030.00639;27;1;0;3993.483145;14343.98417
51;66353.10423;12;5;605;40359.35529;40;0;0;9950.939286;37269.44848
44;78138.10875;13;2;642;76074.55776;12;0;0;13135.52649;36870.18477
58;34129.13618;4;5;842;9062.01819;11;0;0;18683.24067;34808.70268
64;38044.01643;11;2;541;17927.97368;28;1;1;3569.269063;34363.53382
54;34966.69698;1;3;829;51048.74381;49;0;1;672.6985216;9041.25645
51;53317.21557;6;2;589;65399.68319;19;0;1;33507.66866;29182.68026
51;18662.49745;9;3;520;57244.78662;44;0;0;24282.38205;20895.20833
32;62441.61416;0;3;565;36235.69623;3;0;0;19305.11371;36053.02601
18;39204.72076;5;3;565;24245.49578;15;1;1;2985.995058;29796.44149
35;21838.14231;9;5;547;13840.80914;9;0;1;14157.72008;36761.46143
19;34631.08274;9;5;523;34768.23979;34;1;0;17150.0597;49707.31666
35;65620.19332;12;5;578;70695.76039;25;1;0;6966.142893;18645.01898
38;59565.50599;1;5;822;38783.06114;37;0;0;6744.090695;38971.39441
57;32644.97885;6;4;501;46187.74171;23;1;1;15823.97365;40452.01496
30;45450.2758;0;3;523;5620.635677;30;0;1;7975.904794;35207.18117
22;28371.73622;12;5;767;52065.17952;33;0;1;10279.31218;46121.07081
64;24007.44535;8;4;609;36055.20691;45;1;0;7629.846621;14565.84309
36;65302.1191;5;2;692;40033.0487;16;1;1;18542.42822;36902.12228
62;29748.49296;14;3;656;31098.37298;19;1;1;7367.390775;26963.33482
52;34094.00696;12;5;515;31235.30426;18;0;0;13560.12751;43002.10768
18;80837.06382;9;1;603;39058.97273;32;0;1;3233.822321;33322.97225
59;37436.49222;5;4;840;22817.18732;37;1;1;10839.27935;40472.91225
24;112742.7352;0;5;563;39756.08986;13;1;0;1222.558811;28937.01703
50;33663.91128;0;3;655;10389.72004;3;1;0;9459.373479;35629.52737
29;29889.18179;8;5;765;29264.40034;39;0;1;3215.912112;4887.99869
60;45405.12103;5;3;570;33874.04259;35;0;1;5977.587603;37817.95401
52;57215.52461;0;3;763;20167.04589;27;0;1;19377.27204;48818.51117
28;33284.41073;2;4;518;18772.95828;21;0;0;11489.08614;45146.778
20;32525.2847;3;3;668;32059.67035;18;0;1;10287.23066;31773.38536
38;27663.30096;0;3;541;89527.36492;39;1;0;7701.582351;30757.99121
61;76762.08737;12;5;619;19146.74759;31;1;0;2412.127828;39310.41573
31;50039.38583;8;4;791;18002.02611;44;1;1;19166.77854;33825.43047
50;71460.94841;10;3;622;10429.43525;22;1;1;15916.88965;30277.27183
29;37083.07192;14;2;586;24342.0036;21;0;0;8091.346807;35022.636
33;69446.4393;6;1;722;23398.62484;35;1;0;5715.99276;34606.58754
45;31361.4922;0;5;533;36810.21565;35;1;0;7281.978705;38522.0167
51;59733.15152;13;4;507;33859.86421;6;0;1;14805.05546;35462.62054
35;17427.49836;10;2;815;39433.86827;11;1;1;5730.00279;44642.90617
27;40574.13664;14;2;770;23475.20561;17;0;0;15729.94078;35917.44022
37;42684.36711;12;1;723;10867.55573;13;0;0;14666.82744;33306.97355
21;42264.84674;11;5;667;24300.86666;0;1;1;37208.37297;51778.89834
24;27013.40351;14;2;797;44622.93062;30;1;0;5944.140642;15422.90498
32;100231.2132;10;4;621;21201.04989;11;0;1;27432.20968;54438.40051
40;28611.03309;10;1;547;23209.83442;25;0;0;2156.617269;24062.59874
58;19896.69787;11;2;701;24747.18746;6;1;1;8275.265964;20060.61813
42;19130.20043;5;1;615;19786.24061;33;0;0;14613.24472;40248.67303
27;41037.92097;8;2;582;72238.98274;22;0;1;3902.348761;15914.22808
61;50660.82791;11;4;596;8881.46662;5;0;0;8161.33648;28193.13987
53;35195.12941;3;3;608;36647.95269;32;1;1;5318.420106;29450.89469
48;56768.07512;6;4;811;14388.21983;42;0;1;16736.13094;47266.68881
41;43608.03769;7;4;836;16495.44874;3;0;1;7379.103105;24178.50594
49;12653.52622;8;2;639;31287.75105;8;1;1;4026.718845;33189.60587
33;34981.99712;9;4;564;48156.42756;40;1;0;9538.06772;29057.73486
28;22556.45665;13;4;645;21824.16198;27;1;1;3543.410449;32565.78429
55;61344.21672;8;1;599;27228.48198;42;0;1;10267.13391;36296.48704
20;33440.61054;6;5;737;26485.44536;24;1;1;1760.426765;19497.8047
62;43067.5003;8;4;684;56231.84079;23;0;0;6733.703624;27209.61671
28;39743.96283;10;5;579;29939.39244;32;1;0;4617.490103;18172.59715
61;58972.38698;14;2;528;18004.52512;33;1;0;9265.501961;27934.29463
37;18465.39709;5;3;753;14285.05318;5;0;0;10491.88134;19913.00823
38;89814.53583;7;3;822;68163.6718;18;0;0;26374.17021;62167.17498
35;49341.93964;12;4;744;24492.72382;31;1;1;5615.963069;22436.82371
22;33018.73403;6;4;570;10376.20286;20;1;1;15532.40087;14567.87519
38;34078.30982;0;5;601;54702.41345;34;1;0;7573.675242;33066.84242
40;36310.58936;2;4;628;26189.85141;21;1;0;2341.174543;36898.4397
37;26926.14237;10;2;703;15970.52283;7;0;0;789.4595097;1039.419275
62;77677.84148;2;4;604;16553.70649;39;0;1;14037.67088;35584.01454
53;64690.22093;11;2;626;33030.88118;47;0;0;21034.63817;45384.43176
27;74825.60654;5;1;519;15134.09162;17;1;0;7030.004291;41268.46395
38;26670.99866;10;2;717;17755.0867;18;0;1;10795.45222;31136.00764
57;26018.1206;10;5;834;32501.7368;1;1;0;392.8534918;11175.43681
23;69482.33739;5;3;630;35958.8427;29;0;0;3373.250466;16354.87842
35;33608.19864;0;5;571;27453.36339;15;1;1;10401.53787;33464.49621
50;42222.44983;2;4;694;8041.991683;48;1;0;8973.943076;34892.87051
36;18119.28937;12;3;524;11220.963;38;1;0;6492.385156;28720.09572
18;65226.66222;11;2;687;15785.04191;33;0;1;9495.722164;37338.48076
47;35085.23855;5;2;719;73684.45581;42;0;1;25295.92272;35922.10802
29;57292.30706;10;4;671;7122.044086;3;0;0;11109.85298;33796.40092
55;39561.21638;6;2;596;36496.44275;17;0;1;16145.69055;22294.57325
40;42157.91272;6;5;551;41402.87805;12;0;1;15363.6056;34205.39565
55;23736.39961;2;2;662;57474.2671;15;0;0;4713.601628;21676.72025
48;26321.24129;2;3;821;12601.20879;19;0;0;8268.817598;29387.57164
58;54731.61876;8;2;623;32782.73123;30;0;1;9636.319168;19011.71071
29;18044.54906;8;2;745;29676.57212;18;0;0;7253.108785;20279.4402
52;16126.86256;7;4;563;73624.9671;10;1;1;5948.530462;18077.55074
29;45598.06377;7;5;576;19018.10259;17;0;0;14810.34273;27731.30607
44;27749.99291;14;2;763;34266.01936;38;1;1;10571.87816;15782.65192
21;35231.54429;6;2;632;6442.89778;36;0;0;12346.96686;18512.04338
22;50558.49101;4;2;710;23064.69583;8;0;1;8535.709721;14224.39574
51;34591.74262;12;5;620;44259.84485;0;1;0;9222.725409;22209.65402
62;35335.33088;6;4;796;14055.08137;35;1;1;8727.205449;35196.91678
63;37416.08494;9;5;755;22246.01246;13;0;0;8800.745679;16689.51795
55;29073.20769;11;2;755;28373.05721;26;0;1;5960.786548;9119.825533
51;70390.56086;3;2;724;45792.42842;24;0;0;15992.24789;42318.86378
33;65668.94247;5;3;756;31057.0426;36;1;1;29388.94845;33762.03001
51;90907.29737;11;5;651;28982.95202;28;0;0;11413.63313;30841.0346
33;40300.15352;0;5;603;16960.81667;2;0;0;6133.067619;6588.213414
37;51351.86678;14;5;551;13410.12811;11;0;0;5667.681831;26900.94374
60;33380.09387;12;1;787;4402.679051;30;0;1;2120.454778;37313.62147
30;74534.33402;6;4;576;26873.73443;26;1;0;5335.434579;16110.84819
32;61881.21462;3;3;787;50862.60484;41;0;1;7087.087285;4838.298826
46;63847.50917;11;5;652;73167.94926;38;0;1;9187.606795;37621.36989
34;91782.29838;10;2;840;31844.43978;42;1;0;11088.95249;20095.98898
24;87301.45104;2;2;529;23898.51547;17;0;0;1366.721653;15023.43726
57;39639.54627;14;1;684;18139.54253;23;1;0;2396.656878;18444.81147
60;41335.73583;6;3;523;28673.53603;40;1;0;2628.149781;11626.95193
